image_id,feature_id,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,notes
IMG-F0BBF7979545AD1E,LY-TRI-000095,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-9BFC41786C4110B4,LY-TRI-000095,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-AD8C979CD0771AB7,LY-TRI-000095,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1EF9D9E9A80EDC45,LY-TRI-000095,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D32E10A0FAEF78DA,LY-TRI-000096,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-50CE9BEC02F00105,LY-TRI-000096,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-BE72CA288AC4FFD8,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-0B01C2AF0FB01B3D,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1A0EAB16F623406E,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-206712261D2E4CD3,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-A31332E9D363CADB,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-48B8B1C2A1648DBF,LY-TRI-000097,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-B75EC215EEDFBBA4,LY-TRI-000098,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-253DBC67ACBFEDB7,LY-TRI-000098,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-842A1FA5B76B3679,LY-TRI-000098,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-BCB0AC040C131576,LY-TRI-000098,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-AE2F2C36A0837DE7,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-51CD6A2787B68F6E,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-EB60D872967C092A,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-14E40212E76AF31B,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-B97C231D0C76A109,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CD8FCA2BD239890,LY-TRI-000099,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-420546FB58A56676,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-43DEE206488740A9,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1EF9F76E50FA60FA,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CF6F25250089DF8,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1E82B13B97622443,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6A73C947677AF208,LY-TRI-000100,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-8D3346A3D8B025A2,LY-TRI-000101,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-892FDD66D4A47F42,LY-TRI-000101,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-722A2D325EB2E80A,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-36C746AB7F2F21A2,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-27D23CDF7CAD565E,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-46957CEF94A3FA93,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-0241F4E2CEF9C360,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CE9FE2EAEAEDB2F,LY-TRI-000102,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1EAA5756320B08FB,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-4B8A9639E1B16BB7,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-0B0BAD440877AE8D,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-87682F5764428EEF,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-C215E361256CFC1E,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-F9D823FA3353C069,LY-TRI-000103,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-6E61BFE5D4B06DE4,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-34ECE7A890CEC09A,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-0059223B6E1D4299,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-D7B1154B43325D93,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-5E22A4B5E1EB3A38,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-530625A8AD1A8B50,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-762698450408F714,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-162DAB505D2A75CE,LY-TRI-000104,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-1469207A7A82D755,LY-TRI-000105,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-3CA6A4CC65FA1E34,LY-TRI-000105,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
IMG-75124E0C3746CE7B,LY-TRI-000105,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,No explicit local permission document linked to candidate.,high,true,Repository or folder presence is insufficient.
