relationship_id,record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,relationship_type,relationship_status,distance_meters,name_similarity,spatial_relationship,confidence,recommended_display_behavior,requires_manual_review,notes
REL-00309,hotels,LY-HOT-000227,فندق غابة الكشافة,investment,LY-INV-HOT-NAT-00080,فندق غابة الكشافة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00310,hotels,LY-HOT-000227,فندق غابة الكشافة,investment,LY-INV-HOT-NAT-00198,فندق غابة الكشافة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00311,hotels,LY-HOT-000228,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00081,فندق غريان السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00312,hotels,LY-HOT-000228,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00199,فندق غريان السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00313,hotels,LY-HOT-000228,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00259,فندق غريان السياحي,facility_and_investment_project,probable,1.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00314,hotels,LY-HOT-000229,فندق فيلا النوران,investment,LY-INV-HOT-NAT-00200,فندق فيلا النوران,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00315,hotels,LY-HOT-000230,فندق قاطش,investment,LY-INV-HOT-NAT-00201,فندق قاطش,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00316,hotels,LY-HOT-000231,فندق قرطاج,investment,LY-INV-HOT-NAT-00082,فندق قرطاج,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00317,hotels,LY-HOT-000231,فندق قرطاج,investment,LY-INV-HOT-NAT-00202,فندق قرطاج,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00318,hotels,LY-HOT-000232,فندق قصر البيضاء,investment,LY-INV-HOT-BAY-00006,فندق قصر البيضاء,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00319,hotels,LY-HOT-000233,فندق قصر الظهرة,investment,LY-INV-HOT-NAT-00083,فندق قصر الظهرة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00320,hotels,LY-HOT-000233,فندق قصر الظهرة,investment,LY-INV-HOT-NAT-00203,فندق قصر الظهرة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00321,hotels,LY-HOT-000234,فندق قصر الفضيل,investment,LY-INV-HOT-NAT-00204,فندق قصر الفضيل,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00322,hotels,LY-HOT-000235,فندق قصر الفيروز,investment,LY-INV-HOT-NAT-00084,فندق قصر الفيروز,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00323,hotels,LY-HOT-000235,فندق قصر الفيروز,investment,LY-INV-HOT-NAT-00205,فندق قصر الفيروز,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00324,hotels,LY-HOT-000236,فندق قصر النيل,investment,LY-INV-HOT-NAT-00206,فندق قصر النيل,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00325,hotels,LY-HOT-000237,فندق قصر الواحة,investment,LY-INV-HOT-NAT-00207,فندق قصر الواحة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00326,hotels,LY-HOT-000238,فندق قصور الضيافة,investment,LY-INV-HOT-NAT-00208,فندق قصور الضيافة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00327,hotels,LY-HOT-000239,فندق قصي للشقق المفروشة,investment,LY-INV-HOT-NAT-00209,فندق قصي للشقق المفروشة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00328,hotels,LY-HOT-000240,فندق قمر صبراتة,investment,LY-INV-HOT-SAB-00003,فندق قمر صبراتة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00329,hotels,LY-HOT-000240,فندق قمر صبراتة,investment,LY-INV-HOT-SAB-00004,فندق قمر صبراتة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00330,hotels,LY-HOT-000241,فندق قورينا,investment,LY-INV-HOT-NAT-00210,فندق قورينا,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00331,hotels,LY-HOT-000242,فندق كونتنتال,investment,LY-INV-HOT-NAT-00085,فندق كونتنتال,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00332,hotels,LY-HOT-000242,فندق كونتنتال,investment,LY-INV-HOT-NAT-00211,فندق كونتنتال,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00333,hotels,LY-HOT-000243,فندق لؤلؤة درنة,investment,LY-INV-HOT-KHO-00007,فندق لؤلؤة درنة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00334,hotels,LY-HOT-000244,فندق ليالي قرطاج,investment,LY-INV-HOT-NAT-00086,فندق ليالي قرطاج,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00335,hotels,LY-HOT-000244,فندق ليالي قرطاج,investment,LY-INV-HOT-NAT-00212,فندق ليالي قرطاج,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00336,hotels,LY-HOT-000245,فندق مادي الحسان,investment,LY-INV-HOT-NAT-00088,فندق مادي الحسان,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00337,hotels,LY-HOT-000245,فندق مادي الحسان,investment,LY-INV-HOT-NAT-00214,فندق مادي الحسان,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00338,hotels,LY-HOT-000246,فندق ميزران,investment,LY-INV-HOT-NAT-00215,فندق ميزران,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00339,hotels,LY-HOT-000247,فندق هارون,investment,LY-INV-HOT-NAT-00216,فندق هارون,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00340,hotels,LY-HOT-000248,فندق واستراحة جادو,investment,LY-INV-HOT-NAT-00090,فندق واستراحة جادو,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00341,hotels,LY-HOT-000248,فندق واستراحة جادو,investment,LY-INV-HOT-NAT-00217,فندق واستراحة جادو,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00342,hotels,LY-HOT-000249,فندق ومطعم النزهة,investment,LY-INV-HOT-NAT-00092,فندق ومطعم النزهة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00343,hotels,LY-HOT-000249,فندق ومطعم النزهة,investment,LY-INV-HOT-NAT-00218,فندق ومطعم النزهة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00344,hotels,LY-HOT-000250,فندق يفرن,investment,LY-INV-HOT-NAT-00093,فندق يفرن,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00345,hotels,LY-HOT-000250,فندق يفرن,investment,LY-INV-HOT-NAT-00219,فندق يفرن,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00346,hotels,LY-HOT-000251,الفندق السياحي,investment,LY-INV-HOT-NAT-00220,الفندق السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00347,hotels,LY-HOT-000252,الفندق القديم,investment,LY-INV-HOT-NAT-00221,الفندق القديم,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00348,hotels,LY-HOT-000253,الفندق الكبير,investment,LY-INV-HOT-NAT-00222,الفندق الكبير,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00349,hotels,LY-HOT-000254,القرية السياحية قاريونس,investment,LY-INV-REV-NAT-00001,القرية السياحية قاريونس,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00350,hotels,LY-HOT-000255,طرابلس للشقق الفندقية,investment,LY-INV-HOT-TRI-00021,طرابلس للشقق الفندقية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00351,hotels,LY-HOT-000255,طرابلس للشقق الفندقية,investment,LY-INV-HOT-TRI-00024,طرابلس للشقق الفندقية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00352,hotels,LY-HOT-000256,نزل المدينة,investment,LY-INV-REV-NAT-00002,نزل المدينة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00353,hotels,LY-HOT-000257,نزل أمباي,investment,LY-INV-REV-NAT-00003,نزل أمباي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00354,hotels,LY-HOT-000258,نزل بيروت,investment,LY-INV-REV-NAT-00004,نزل بيروت,facility_and_investment_project,probable,11.5,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00355,hotels,LY-HOT-000259,نزل طرابلس الحديث,investment,LY-INV-REV-TRI-00001,نزل طرابلس الحديث,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00356,hotels,LY-HOT-000259,نزل طرابلس الحديث,investment,LY-INV-REV-TRI-00002,نزل طرابلس الحديث,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
