image_id,source_relative_path,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,review_status,notes
IMG-055271F1382E9D5A,assets/images/hotels/hotels-LY-HOTELS-00102-01.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C2002FE9DA0DFB24,assets/images/hotels/hotels-LY-HOTELS-00102-02.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3395225F54504E31,assets/images/hotels/hotels-LY-HOTELS-00102-02.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-981F00BFCBB4BFC7,assets/images/hotels/hotels-LY-HOTELS-00102-03.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B3F78DA2F7BA0492,assets/images/hotels/hotels-LY-HOTELS-00102-03.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B35D5C83D5F73D2F,assets/images/hotels/hotels-LY-HOTELS-00102-04.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3092C1186BF5C37B,assets/images/hotels/hotels-LY-HOTELS-00102-04.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-61F5EF49E4FBAA7D,assets/images/hotels/hotels-LY-HOTELS-00102-05.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F129B3CAB0A9850A,assets/images/hotels/hotels-LY-HOTELS-00102-05.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-36B7EEEB89417402,assets/images/hotels/hotels-LY-HOTELS-00103-01.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5FD7D29019D53E4A,assets/images/hotels/hotels-LY-HOTELS-00103-01.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AE2BF05440077AC9,assets/images/hotels/hotels-LY-HOTELS-00103-02.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F1D49822B9E50E75,assets/images/hotels/hotels-LY-HOTELS-00103-02.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-EBE6414AF79D3BC8,assets/images/hotels/hotels-LY-HOTELS-00103-03.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DACA10C87FFEDDF2,assets/images/hotels/hotels-LY-HOTELS-00103-03.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3C007CF0C51F2E7C,assets/images/hotels/hotels-LY-HOTELS-00105-01.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9D9788DF5F512236,assets/images/hotels/hotels-LY-HOTELS-00105-01.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E33E0A973ACEE321,assets/images/hotels/hotels-LY-HOTELS-00105-02.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A6AA8F89D8035298,assets/images/hotels/hotels-LY-HOTELS-00105-02.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-AF59611AA06EA7E4,assets/images/hotels/hotels-LY-HOTELS-00105-03.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5931F77CB872CA65,assets/images/hotels/hotels-LY-HOTELS-00105-03.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-1499C77A1F287A64,assets/images/hotels/hotels-LY-HOTELS-00105-04.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-65FE8276C93C607B,assets/images/hotels/hotels-LY-HOTELS-00105-04.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-1956D453A903479C,assets/images/hotels/hotels-LY-HOTELS-00105-05.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BC05599FBBCAA307,assets/images/hotels/hotels-LY-HOTELS-00105-05.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-259A3138926B30C5,assets/images/hotels/hotels-LY-HOTELS-00105-06.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CF5B85980D944684,assets/images/hotels/hotels-LY-HOTELS-00105-06.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9C4AEF2C6F040553,assets/images/hotels/hotels-LY-HOTELS-00106-01.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-473D64CC0B4F095E,assets/images/hotels/hotels-LY-HOTELS-00106-01.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-345F554E57E1C243,assets/images/hotels/hotels-LY-HOTELS-00106-02.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F945AEDAF1808D51,assets/images/hotels/hotels-LY-HOTELS-00106-02.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-FBD01D0E7409187A,assets/images/hotels/hotels-LY-HOTELS-00106-03.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-43CBC8CB7C57858F,assets/images/hotels/hotels-LY-HOTELS-00106-03.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-1094B31A263C12B1,assets/images/hotels/hotels-LY-HOTELS-00106-04.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-43D287B6930B4435,assets/images/hotels/hotels-LY-HOTELS-00106-04.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C84B7597E152B9BB,assets/images/hotels/hotels-LY-HOTELS-00106-05.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DC7DCA525167CC8C,assets/images/hotels/hotels-LY-HOTELS-00106-05.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-ACCF95C794768116,assets/images/hotels/hotels-LY-HOTELS-00106-06.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-080B18A3BC9738ED,assets/images/hotels/hotels-LY-HOTELS-00106-06.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-F476E7C2184A13BB,assets/images/hotels/hotels-LY-HOTELS-00107-01.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-6580CB7EB805DFF0,assets/images/hotels/hotels-LY-HOTELS-00107-01.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-18C9DA8044243E82,assets/images/hotels/hotels-LY-HOTELS-00107-02.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-370B5C3B65A1A3C4,assets/images/hotels/hotels-LY-HOTELS-00107-02.webp,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-714E1784FB47E3E1,assets/images/hotels/hotels-LY-HOTELS-00107-03.png,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
