feature_id,layer_id,name_ar,publication_status,current_local_image_count,current_primary_image,verified_images,public_rights_images,internal_only_images,high_quality_candidates,review_candidates,coverage_priority,recommended_action,notes
LY-INV-HOT-ZUW-00001,tourism-investment-projects,قرية سيمو السياحية - زوارة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZLI-00003,tourism-investment-projects,منتجع الهادريان زليتن,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-NAT-00041,tourism-investment-projects,منتجع سفارى السياحى,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZUW-00013,tourism-investment-projects,قرية اوديسا السياحية,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZUW-00014,tourism-investment-projects,Azul house استراحة ازول,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZUW-00015,tourism-investment-projects,DiVano Resort,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZUW-00016,tourism-investment-projects,منتجع لاجون Lagoon Resort,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-ZUW-00017,tourism-investment-projects,Barracuda Village - منتجع باراكودا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-NAT-00042,tourism-investment-projects,Oea Village - Diar Al Bahr,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-NAT-00043,tourism-investment-projects,قرية قوس غنيمة السياحية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00002,tourism-investment-projects,فندق كورنثيا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-BAY-00001,tourism-investment-projects,فندق بينثابوليس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-GHA-00001,tourism-investment-projects,فندق جوهرة الواحة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00003,tourism-investment-projects,فندق تبرس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-SHA-00010,tourism-investment-projects,منتجع شحات السياحي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00001,tourism-investment-projects,فندق المنارة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-BAY-00002,tourism-investment-projects,فندق لؤلؤة الخليج,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-BAY-00003,tourism-investment-projects,فندق التلال الوسيطة البيضاء,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00002,tourism-investment-projects,العنود للشقق الفندقية,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00003,tourism-investment-projects,فندق الثريا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-EXP-SHA-00001,tourism-investment-projects,منتجع الينابيع السياحي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00004,tourism-investment-projects,فندق برقة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00005,tourism-investment-projects,فندق الهديل,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-GHA-00002,tourism-investment-projects,فندق بن يدر,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-GHA-00003,tourism-investment-projects,فندق نجوم غدامس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-REV-GHA-00001,tourism-investment-projects,Hotel bab al fatah,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00004,tourism-investment-projects,فندق فكتوريا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00005,tourism-investment-projects,فندق الطاووس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00006,tourism-investment-projects,فندق المهاري,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00007,tourism-investment-projects,فندق الودان,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00008,tourism-investment-projects,فندق بلازما,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TOB-00002,tourism-investment-projects,فندق دار السلام,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TOB-00003,tourism-investment-projects,فندق سان جورج,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-KHO-00002,tourism-investment-projects,فندق الحسنين الكبير,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-REV-SHA-00001,tourism-investment-projects,بيوت الشباب,internal_only,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-BAY-00004,tourism-investment-projects,فندق بلاغراي السياحي ( التلال سابقا ),internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-DER-00003,tourism-investment-projects,منتجع ايميليا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-RES-SHA-00011,tourism-investment-projects,منتجع وموتيل الأمان,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-REV-GHA-00002,tourism-investment-projects,بيوت شباب غدامس,internal_only,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-GHA-00004,tourism-investment-projects,نالوت غدامس فندق باب العز,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00006,tourism-investment-projects,فندق أبراج الوسطى,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-SEB-00001,tourism-investment-projects,فندق طيبة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00009,tourism-investment-projects,فندق قصر الفيروز,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00007,tourism-investment-projects,فندق ابونواس,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00008,tourism-investment-projects,فندق احواص,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00009,tourism-investment-projects,فندق الانوار,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00010,tourism-investment-projects,فندق الأخوة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00011,tourism-investment-projects,فندق الأصالة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00010,tourism-investment-projects,فندق الأصيل,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00011,tourism-investment-projects,فندق الأندلس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-MIS-00002,tourism-investment-projects,فندق البركة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00012,tourism-investment-projects,فندق البستان,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-MIS-00003,tourism-investment-projects,التاج للشقق الفندقية,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00013,tourism-investment-projects,فندق التاجوري,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00014,tourism-investment-projects,فندق الجبل,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-SAB-00002,tourism-investment-projects,فندق جوهرة صبراتة السياحي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00015,tourism-investment-projects,فندق الجوهرة الزاوية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00016,tourism-investment-projects,فندق الحديقة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00017,tourism-investment-projects,فندق الحمام السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00018,tourism-investment-projects,فندق الحياة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00012,tourism-investment-projects,فندق الخان الطرابلسي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00019,tourism-investment-projects,فندق الخليج,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00020,tourism-investment-projects,فندق الخليل السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00013,tourism-investment-projects,فندق الدبلوماسي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00021,tourism-investment-projects,فندق الدوحة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00022,tourism-investment-projects,فندق الديار,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00023,tourism-investment-projects,فندق الرابطة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00024,tourism-investment-projects,فندق الرفيع,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00014,tourism-investment-projects,فندق الريان,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00025,tourism-investment-projects,فندق الزهر,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00026,tourism-investment-projects,فندق الزيتونة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00027,tourism-investment-projects,فندق السرايا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-ZUW-00002,tourism-investment-projects,فندق زوارة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00015,tourism-investment-projects,فندق السندباد,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00028,tourism-investment-projects,فندق السهم,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00029,tourism-investment-projects,فندق السياحي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00030,tourism-investment-projects,فندق الشاطىء,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00031,tourism-investment-projects,فندق الشجرة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00032,tourism-investment-projects,فندق الشرق,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00016,tourism-investment-projects,فندق الشمس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00033,tourism-investment-projects,فندق الصحراوي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00034,tourism-investment-projects,فندق الصفوة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-MIS-00004,tourism-investment-projects,فندق الصناعية مصراتة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00017,tourism-investment-projects,فندق الصولجان,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00035,tourism-investment-projects,فندق الضيافة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-TRI-00018,tourism-investment-projects,فندق العاصمة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-GHA-00005,tourism-investment-projects,فندق الغدامسية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00036,tourism-investment-projects,فندق القرقني,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00037,tourism-investment-projects,فندق القوس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00038,tourism-investment-projects,فندق الكبير,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00039,tourism-investment-projects,فندق الكرومة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00040,tourism-investment-projects,فندق الماسة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00041,tourism-investment-projects,فندق المتوسط,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-INV-HOT-NAT-00042,tourism-investment-projects,فندق المدينة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
