record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,distance_meters,name_similarity,geometry_relationship,duplicate_classification,recommended_action,confidence,notes
hotels,LY-HOT-000079,فندق النخلة,investment,LY-INV-HOT-NAT-00046,فندق النخلة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000080,فندق النقازة الخمس,investment,LY-INV-HOT-KHO-00003,فندق النقازة الخمس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000081,فندق النهر,investment,LY-INV-HOT-NAT-00047,فندق النهر,7.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000082,فندق الهنشيري,investment,LY-INV-HOT-NAT-00048,فندق الهنشيري,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000082,فندق الهنشيري,investment,LY-INV-HOT-NAT-00143,فندق الهنشيري,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000083,فندق الهيشة,investment,LY-INV-HOT-NAT-00049,فندق الهيشة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000083,فندق الهيشة,investment,LY-INV-HOT-NAT-00144,فندق الهيشة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000084,فندق الواحات,investment,LY-INV-HOT-NAT-00050,فندق الواحات,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000084,فندق الواحات,investment,LY-INV-HOT-NAT-00145,فندق الواحات,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000085,فندق الياسمين,investment,LY-INV-HOT-NAT-00051,فندق الياسمين,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000085,فندق الياسمين,investment,LY-INV-HOT-NAT-00147,فندق الياسمين,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000086,فندق أجنحة قرطاج,investment,LY-INV-HOT-NAT-00052,فندق أجنحة قرطاج,10.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000086,فندق أجنحة قرطاج,investment,LY-INV-HOT-NAT-00155,فندق أجنحة قرطاج,10.2,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000087,فندق أفريقيا,investment,LY-INV-HOT-NAT-00053,فندق أفريقيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000088,فندق بنت السيد,investment,LY-INV-HOT-NAT-00057,فندق بنت السيد,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000088,فندق بنت السيد,investment,LY-INV-HOT-NAT-00169,فندق بنت السيد,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000089,فندق بودلغوسة,investment,LY-INV-HOT-NAT-00058,فندق بودلغوسة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000089,فندق بودلغوسة,investment,LY-INV-HOT-NAT-00170,فندق بودلغوسة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000090,فندق بيت الأمان,investment,LY-INV-HOT-NAT-00059,فندق بيت الأمان,1.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000091,فندق بيت الشرق,investment,LY-INV-HOT-NAT-00060,فندق بيت الشرق,17.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000092,فندق تابكت,investment,LY-INV-HOT-NAT-00061,فندق تابكت,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000092,فندق تابكت,investment,LY-INV-HOT-NAT-00171,فندق تابكت,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000095,فندق ديار الهناء,investment,LY-INV-HOT-NAT-00064,فندق ديار الهناء,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000096,فندق ليبوس,investment,LY-INV-HOT-NAT-00065,فندق ليبوس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000097,فندق ريكسوس,investment,LY-INV-HOT-NAT-00066,فندق ريكسوس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000097,فندق ريكسوس,investment,LY-INV-HOT-NAT-00186,فندق ريكسوس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000098,فندق زليتن,investment,LY-INV-HOT-ZLI-00001,فندق زليتن,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000098,فندق زليتن,investment,LY-INV-HOT-ZLI-00002,فندق زليتن,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000099,فندق زميت,investment,LY-INV-HOT-NAT-00067,فندق زميت,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000099,فندق زميت,investment,LY-INV-HOT-NAT-00187,فندق زميت,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000100,فندق زوارة,investment,LY-INV-HOT-ZUW-00002,فندق زوارة,179.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000100,فندق زوارة,investment,LY-INV-HOT-ZUW-00003,فندق زوارة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000100,فندق زوارة,investment,LY-INV-HOT-ZUW-00004,فندق زوارة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000101,فندق سرايا الليبو,investment,LY-INV-HOT-NAT-00069,فندق سرايا الليبو,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000101,فندق سرايا الليبو,investment,LY-INV-HOT-NAT-00191,فندق سرايا الليبو,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000102,فندق سفاري,investment,LY-INV-HOT-NAT-00070,فندق سفاري,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000103,فندق سفاري 2,investment,LY-INV-HOT-NAT-00071,فندق سفاري 2,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000103,فندق سفاري 2,investment,LY-INV-HOT-NAT-00192,فندق سفاري 2,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000104,فندق شروق افريقيا,investment,LY-INV-HOT-NAT-00073,فندق شروق افريقيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000104,فندق شروق افريقيا,investment,LY-INV-HOT-NAT-00193,فندق شروق افريقيا,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000105,فندق ضيافة ونيس,investment,LY-INV-HOT-NAT-00075,فندق ضيافة ونيس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000105,فندق ضيافة ونيس,investment,LY-INV-HOT-NAT-00195,فندق ضيافة ونيس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000106,فندق طرابلس الدولي,investment,LY-INV-HOT-TRI-00020,فندق طرابلس الدولي,8.4,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000107,فندق طليطلة,investment,LY-INV-HOT-NAT-00076,فندق طليطلة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000107,فندق طليطلة,investment,LY-INV-HOT-NAT-00196,فندق طليطلة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000108,فندق طيبة,investment,LY-INV-HOT-NAT-00077,فندق طيبة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000109,فندق عمير,investment,LY-INV-HOT-NAT-00078,فندق عمير,9.8,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000111,فندق غابة الكشافة,investment,LY-INV-HOT-NAT-00080,فندق غابة الكشافة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000111,فندق غابة الكشافة,investment,LY-INV-HOT-NAT-00198,فندق غابة الكشافة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000112,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00081,فندق غريان السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000112,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00199,فندق غريان السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000112,فندق غريان السياحي,investment,LY-INV-HOT-NAT-00259,فندق غريان السياحي,1.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
hotels,LY-HOT-000113,فندق قرطاج,investment,LY-INV-HOT-NAT-00082,فندق قرطاج,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
